corporate_name_S2,main_customers,revenue,profit,country,postal_code,industry_sector,fiscal_year
GlobalCorp._140,"['Customer_BVY', 'Customer_CXB', 'Customer_RWZ']",246881835.92,-5572995.65,Australia,987936,Energy,2021
GlobalCorp._143,"['Customer_BQX', 'Customer_LCZ', 'Customer_GSQ']",373215709.67,75269222.0,Japan,672973,Energy,2022
GlobalCorp._81,"['Customer_MYA', 'Customer_CJL', 'Customer_XZR']",264455233.0,29831522.52,India,753422,Automotive,2024
Corp_SQWSHH,"['Customer_YLV', 'Customer_RHQ', 'Customer_JUZ']",83760764.39,16753471.84,France,030527,Retail,2023
GlobalCorp._141,"['Customer_LYX', 'Customer_JHB', 'Customer_ZUE']",372022528.5,69182653.73,USA,659057,Retail,2020
GlobalCorp._79,"['Customer_EMZ', 'Customer_ZEG', 'Customer_OYU']",301236380.43,38978148.03,USA,678819,Pharmaceuticals,2020
GlobalCorp._199,"['Customer_JJR', 'Customer_OCI', 'Customer_JDJ']",247998184.99,-4566839.27,India,259853,Automotive,2021
GlobalCorp._12,"['Customer_ECF', 'Customer_DAX', 'Customer_DVO']",523302975.43,-36042527.95,France,033718,Technology,2024
GlobalCorp._128,"['Customer_XSN', 'Customer_QQS', 'Customer_WGM']",508042786.33,17630113.61,India,461991,Technology,2022
GlobalCorp_144,"['Customer_NQV', 'Customer_AND', 'Customer_IQX']",140968544.68,-7816514.62,Japan,417740,Manufacturing,2021
GlobalCorp_24,"['Customer_EEH', 'Customer_QMJ', 'Customer_LUC']",407169792.26,54419645.56,USA,498153,Automotive,2023
GlobalCorp_189,"['Customer_WYQ', 'Customer_BOU', 'Customer_UCA']",491482919.99,-45327691.58,Australia,847866,Technology,2022
GlobalCorp_64,"['Customer_DKG', 'Customer_EGW', 'Customer_OME']",201093782.74,-3372534.02,UK,737489,Technology,2024
Corp_YHRHXG,"['Customer_SKD', 'Customer_HSW', 'Customer_OSG']",228647918.83,30812511.12,Australia,770340,Retail,2023
GlobalCorp._157,"['Customer_AIJ', 'Customer_YQO', 'Customer_SKG']",491888855.3,79160461.27,France,461788,Technology,2022
GlobalCorp_164,"['Customer_YDO', 'Customer_PSP', 'Customer_TPR']",322139054.32,81172152.92,France,998149,Energy,2021
GlobalCorp._119,"['Customer_XCO', 'Customer_YMJ', 'Customer_ZNS']",227615769.02,-15957353.54,Germany,796278,Pharmaceuticals,2021
GlobalCorp_197,"['Customer_YHB', 'Customer_HQO', 'Customer_BYC']",312095450.28,68867850.92,Canada,117977,Retail,2020
Corp_SHOJKN,"['Customer_FFO', 'Customer_PRT', 'Customer_KCI']",61670109.92,18244168.6,Japan,526032,Energy,2022
Corp_XQYMCA,"['Customer_HBI', 'Customer_KDH', 'Customer_NXU']",233925237.9,-11211491.81,India,324053,Manufacturing,2024
GlobalCorp._40,"['Customer_QPR', 'Customer_SGI', 'Customer_NQL']",436528974.83,42313078.43,Australia,232830,Retail,2024
Corp_KLMBHD,"['Customer_LAD', 'Customer_JQO', 'Customer_TMJ']",583205175.53,16820421.74,UK,282476,Energy,2022
GlobalCorp._66,"['Customer_LEL', 'Customer_CMB', 'Customer_MAA']",41718834.96,8783583.68,Canada,598816,Automotive,2021
GlobalCorp._81,"['Customer_OSU', 'Customer_TVU', 'Customer_XZM']",635153941.3,40763498.59,India,753422,Automotive,2023
GlobalCorp._77,"['Customer_FGA', 'Customer_LLV', 'Customer_TPQ']",21283250.13,5063583.91,France,167779,Automotive,2024
GlobalCorp_192,"['Customer_QBD', 'Customer_LRP', 'Customer_WVE']",507527298.21,51730143.08,USA,456272,Retail,2023
Corp_QAAHBD,"['Customer_SFB', 'Customer_RDU', 'Customer_WFK']",110292013.29,6019776.11,Japan,978598,Automotive,2020
GlobalCorp_139,"['Customer_VJV', 'Customer_PIX', 'Customer_HDU']",536963701.51,-13590828.22,India,153829,Energy,2024
Corp_EUMTEG,"['Customer_ODE', 'Customer_BSR', 'Customer_EEM']",272856495.28,-25898820.03,Japan,795606,Retail,2024
GlobalCorp_150,"['Customer_EZG', 'Customer_YVN', 'Customer_LYZ']",618127968.19,110528326.4,USA,787830,Technology,2023
GlobalCorp_121,"['Customer_JZS', 'Customer_ITG', 'Customer_ROD']",446597600.18,26722692.64,India,304658,Technology,2021
GlobalCorp._89,"['Customer_SOA', 'Customer_MDO', 'Customer_OXN']",166184954.08,-15321846.41,India,265325,Technology,2022
GlobalCorp_123,"['Customer_WDH', 'Customer_FWL', 'Customer_DGA']",288081618.11,-10557284.68,UK,693909,Technology,2023
GlobalCorp._129,"['Customer_ZJW', 'Customer_ANE', 'Customer_OTM']",578703217.07,-48231870.17,Japan,472792,Automotive,2020
GlobalCorp_172,"['Customer_HXK', 'Customer_XOI', 'Customer_RFG']",74797854.06,20828678.8,Australia,583203,Pharmaceuticals,2023
GlobalCorp._96,"['Customer_PAV', 'Customer_ZJE', 'Customer_OUM']",584553604.45,-38794983.83,Germany,216859,Technology,2023
GlobalCorp_27,"['Customer_UJL', 'Customer_EPK', 'Customer_YDF']",486831105.56,134804362.92,Japan,975536,Manufacturing,2022
GlobalCorp_58,"['Customer_ZPU', 'Customer_FRZ', 'Customer_EKP']",337536052.54,-23691144.12,UK,385355,Manufacturing,2022
GlobalCorp._6,"['Customer_HLN', 'Customer_RNT', 'Customer_JDM']",176506349.04,30122603.07,UK,881553,Pharmaceuticals,2020
GlobalCorp_132,"['Customer_BEF', 'Customer_TFS', 'Customer_CBV']",174125356.17,14451189.94,USA,884874,Automotive,2024
GlobalCorp_70,"['Customer_XLZ', 'Customer_LOQ', 'Customer_GJX']",561619267.95,45868202.7,USA,252992,Retail,2021
GlobalCorp._97,"['Customer_WJW', 'Customer_HCK', 'Customer_IKN']",632311469.55,104543917.94,Canada,174670,Retail,2024
Corp_OFWWHU,"['Customer_ZWK', 'Customer_BRI', 'Customer_QGV']",128044552.39,30681370.48,Australia,871812,Retail,2022
GlobalCorp_59,"['Customer_QHC', 'Customer_LXZ', 'Customer_ZHP']",659883031.47,86990670.6,France,984276,Technology,2021
Corp_RRKXZA,"['Customer_GYA', 'Customer_BYG', 'Customer_QZO']",422087766.73,-18104394.27,Australia,056735,Manufacturing,2021
GlobalCorp._3,"['Customer_RWO', 'Customer_OEO', 'Customer_IUN']",333783457.24,3436793.76,Canada,470156,Retail,2021
GlobalCorp._13,"['Customer_EYF', 'Customer_PZZ', 'Customer_BDA']",457035300.75,74442477.42,Canada,906099,Manufacturing,2020
GlobalCorp_179,"['Customer_QGQ', 'Customer_FJI', 'Customer_RYW']",156418200.57,43141772.69,USA,764634,Retail,2023
GlobalCorp._12,"['Customer_ZUM', 'Customer_NLE', 'Customer_GAP']",220972110.12,61091942.37,France,033718,Technology,2024
GlobalCorp._104,"['Customer_NLM', 'Customer_VXM', 'Customer_IPN']",477854215.15,90366607.26,Japan,282126,Energy,2023
GlobalCorp._59,"['Customer_HRJ', 'Customer_IBY', 'Customer_ZQT']",403828993.57,-29849271.27,France,984276,Technology,2024
GlobalCorp._104,"['Customer_NZL', 'Customer_DDY', 'Customer_OWE']",180039825.09,45796536.52,Japan,282126,Energy,2024
GlobalCorp._111,"['Customer_VDC', 'Customer_PRI', 'Customer_FPG']",83195238.69,20011565.53,India,154508,Technology,2021
GlobalCorp._42,"['Customer_KRN', 'Customer_JEG', 'Customer_PEU']",161149043.44,13840521.16,France,522341,Pharmaceuticals,2021
GlobalCorp._21,"['Customer_QBU', 'Customer_VAD', 'Customer_DNS']",19879791.86,4539213.37,UK,887022,Retail,2021
Corp_NLVCYW,"['Customer_VYP', 'Customer_NJK', 'Customer_XTS']",101836485.62,24252243.54,Canada,702807,Technology,2020
GlobalCorp._136,"['Customer_WGY', 'Customer_CFS', 'Customer_LLA']",397080643.69,20647641.52,Japan,431833,Retail,2020
Corp_KJDMXK,"['Customer_PFE', 'Customer_NPF', 'Customer_IQP']",686352826.66,170211427.86,France,050362,Energy,2021
GlobalCorp_12,"['Customer_IYB', 'Customer_TSI', 'Customer_XOO']",571516870.08,-38982776.86,France,033718,Technology,2021
Corp_IGAGWW,"['Customer_YFP', 'Customer_GUJ', 'Customer_YGM']",405924007.18,4075315.6,Canada,999117,Energy,2020
Corp_HALEST,"['Customer_RMN', 'Customer_TCO', 'Customer_OPK']",395303468.93,57498507.66,France,272384,Automotive,2021
GlobalCorp._4,"['Customer_YBU', 'Customer_NVK', 'Customer_QIN']",254854256.41,40490289.13,Japan,487709,Retail,2021
Corp_OLMTXF,"['Customer_BKY', 'Customer_DLM', 'Customer_HCN']",338876214.34,10817084.89,Australia,237122,Automotive,2020
GlobalCorp._3,"['Customer_TMV', 'Customer_ABX', 'Customer_TUL']",153881288.48,-1292403.41,Canada,470156,Retail,2020
GlobalCorp._144,"['Customer_UTS', 'Customer_DWM', 'Customer_WRI']",559128932.73,107839356.07,Japan,417740,Manufacturing,2021
GlobalCorp_92,"['Customer_FZM', 'Customer_CBA', 'Customer_TWF']",402556795.09,-14941514.29,France,529401,Retail,2024
Corp_HQPBVI,"['Customer_NOA', 'Customer_GHB', 'Customer_SYP']",168316633.09,9584984.83,Germany,676795,Pharmaceuticals,2022
GlobalCorp_24,"['Customer_GAL', 'Customer_QJV', 'Customer_HQI']",408781723.74,-20078182.48,USA,498153,Automotive,2024
GlobalCorp._119,"['Customer_TUQ', 'Customer_FIL', 'Customer_HFL']",107122605.6,-7834064.22,Germany,796278,Pharmaceuticals,2020
GlobalCorp._42,"['Customer_FMH', 'Customer_NLA', 'Customer_ZHR']",283374767.19,-4342326.47,France,522341,Pharmaceuticals,2023
GlobalCorp._80,"['Customer_LFO', 'Customer_BGV', 'Customer_ZNT']",367728551.28,-29379079.13,Japan,578007,Automotive,2021
GlobalCorp_199,"['Customer_IIH', 'Customer_SOJ', 'Customer_JSQ']",598203693.01,-42572573.67,India,259853,Automotive,2022
Corp_RNQBWZ,"['Customer_HXA', 'Customer_YRE', 'Customer_FZC']",176549194.86,21061045.18,UK,111850,Technology,2021
GlobalCorp_41,"['Customer_TWQ', 'Customer_ZZW', 'Customer_SBI']",555133739.43,97648325.39,India,884278,Manufacturing,2021
GlobalCorp_67,"['Customer_YAA', 'Customer_NZD', 'Customer_LII']",56742976.69,-3643451.74,Japan,072385,Automotive,2020
GlobalCorp_128,"['Customer_WXS', 'Customer_HBH', 'Customer_OQQ']",39586016.27,7226423.96,India,461991,Technology,2020
Corp_MHKKGM,"['Customer_DVC', 'Customer_ZHN', 'Customer_LMW']",503791050.77,-18070156.4,France,632850,Retail,2022
GlobalCorp_92,"['Customer_OCF', 'Customer_WMK', 'Customer_CFP']",192722781.06,-4175722.14,France,529401,Retail,2020
GlobalCorp_70,"['Customer_NJP', 'Customer_WQD', 'Customer_GVH']",478851498.01,13886874.79,USA,252992,Retail,2022
GlobalCorp._142,"['Customer_JIF', 'Customer_DNQ', 'Customer_ADY']",42860383.38,5423284.12,France,213273,Pharmaceuticals,2023
Corp_YLRHTE,"['Customer_JXI', 'Customer_BGF', 'Customer_EBG']",666142935.98,59504731.27,Canada,336976,Pharmaceuticals,2023
GlobalCorp._34,"['Customer_VWA', 'Customer_STX', 'Customer_XUO']",309180721.23,81599993.74,Australia,614317,Retail,2022
GlobalCorp._95,"['Customer_SNC', 'Customer_RVE', 'Customer_HTL']",628185942.57,-56070970.19,France,063348,Technology,2021
Corp_XSCZOA,"['Customer_VRD', 'Customer_WLP', 'Customer_LHX']",252581414.01,74780569.08,France,766320,Pharmaceuticals,2022
GlobalCorp_144,"['Customer_PGX', 'Customer_ZLX', 'Customer_XNU']",561323748.65,-43081895.68,Japan,417740,Manufacturing,2022
GlobalCorp_88,"['Customer_MQY', 'Customer_ZRV', 'Customer_TKY']",152831305.58,2101020.41,UK,005222,Pharmaceuticals,2021
