corporate_name_S1,address,activity_places,top_suppliers,country,postal_code,industry_sector
Corp_NRBQPK,459 Street_RZU Ave,"['Plant_CPZ', 'Warehouse_YNT']","['Supplier_XEN', 'Supplier_AOU', 'Supplier_OFU']",USA,863792,Manufacturing
globalcorporation_97,385 Main Street,"['Plant_UXK', 'Warehouse_WBO']","['Supplier_YQH', 'Supplier_CCT', 'Supplier_BNE']",Canada,174670,Retail
GlobalCorp_20,714 Main Street,"['Plant_YQH', 'Warehouse_VEV']","['Supplier_FDD', 'Supplier_ZZH', 'Supplier_WGL']",USA,799761,Automotive
globalcorporation_6,264 Main Street,"['Plant_JHQ', 'Warehouse_PYE']","['Supplier_CWN', 'Supplier_XTZ', 'Supplier_HLU']",UK,881553,Pharmaceuticals
Corp_VUAWKQ,845 Street_YPX Ave,"['Plant_QJP', 'Warehouse_HZM']","['Supplier_MPD', 'Supplier_EDG', 'Supplier_QIH']",UK,541793,Manufacturing
Corp_JXRERC,432 Street_QGE Ave,"['Plant_HNX', 'Warehouse_VQA']","['Supplier_HLS', 'Supplier_RFQ', 'Supplier_MOZ']",Australia,731398,Manufacturing
GlobalCorp_95,264 Main Street,"['Plant_VJW', 'Warehouse_OOA']","['Supplier_LZB', 'Supplier_MWO', 'Supplier_LAU']",France,063348,Technology
globalcorporation_139,566 Main Street,"['Plant_PVK', 'Warehouse_BDB']","['Supplier_XCW', 'Supplier_DVK', 'Supplier_PFQ']",India,153829,Energy
Corp_YLOZRT,96 Street_NTU Ave,"['Plant_GIX', 'Warehouse_RFF']","['Supplier_XSC', 'Supplier_ZZR', 'Supplier_CCW']",Germany,886764,Manufacturing
GlobalCorp_199,800 Main Street,"['Plant_ISV', 'Warehouse_VXU']","['Supplier_XUZ', 'Supplier_KCE', 'Supplier_CDS']",India,259853,Automotive
GlobalCorp_134,237 Main Street,"['Plant_EOC', 'Warehouse_EJX']","['Supplier_TEY', 'Supplier_FRA', 'Supplier_SDH']",Germany,207913,Retail
GlobalCorp_7,227 Main Street,"['Plant_GUE', 'Warehouse_WUQ']","['Supplier_KKZ', 'Supplier_KYK', 'Supplier_LEV']",Australia,569477,Technology
GlobalCorp_155,683 Main Street,"['Plant_RGN', 'Warehouse_BNY']","['Supplier_SIZ', 'Supplier_LGY', 'Supplier_YAP']",Australia,979907,Energy
GlobalCorp_86,583 Main Street,"['Plant_VQR', 'Warehouse_FJD']","['Supplier_EDW', 'Supplier_UIF', 'Supplier_TEP']",USA,760668,Technology
Corp_RVPYKN,88 Street_RHL Ave,"['Plant_QVO', 'Warehouse_AZN']","['Supplier_THI', 'Supplier_RFC', 'Supplier_MTK']",UK,340014,Retail
GlobalCorp_182,247 Main Street,"['Plant_VGK', 'Warehouse_KMM']","['Supplier_MJT', 'Supplier_ZEX', 'Supplier_TEH']",India,226023,Energy
globalcorporation_180,744 Main Street,"['Plant_HFY', 'Warehouse_RBC']","['Supplier_PPA', 'Supplier_ORP', 'Supplier_QVY']",Canada,056808,Technology
Corp_JFMKAV,285 Street_XPE Ave,"['Plant_RFB', 'Warehouse_GTL']","['Supplier_JRZ', 'Supplier_CAA', 'Supplier_TEU']",France,094411,Manufacturing
Corp_GVCNOH,617 Street_FTV Ave,"['Plant_BNK', 'Warehouse_WGN']","['Supplier_YER', 'Supplier_YIY', 'Supplier_EBM']",UK,326499,Automotive
Corp_IKHQEP,678 Street_QMT Ave,"['Plant_GUV', 'Warehouse_IVM']","['Supplier_SDS', 'Supplier_BGQ', 'Supplier_KMZ']",UK,873748,Pharmaceuticals
GlobalCorp_9,483 Main Street,"['Plant_TLG', 'Warehouse_JWE']","['Supplier_GUO', 'Supplier_AJV', 'Supplier_OJL']",France,241883,Energy
GlobalCorp_60,49 Main Street,"['Plant_TBE', 'Warehouse_XFS']","['Supplier_LES', 'Supplier_SFM', 'Supplier_HCF']",Canada,135415,Pharmaceuticals
globalcorporation_76,62 Main Street,"['Plant_BNS', 'Warehouse_YFW']","['Supplier_IGB', 'Supplier_OZH', 'Supplier_LKX']",India,171460,Pharmaceuticals
Corp_AXKFPX,16 Street_AJW Ave,"['Plant_XRZ', 'Warehouse_YOF']","['Supplier_FLY', 'Supplier_NYQ', 'Supplier_YQS']",Germany,867902,Technology
GlobalCorp_188,768 Main Street,"['Plant_ENO', 'Warehouse_XZU']","['Supplier_IZX', 'Supplier_ULS', 'Supplier_SIE']",Canada,289239,Manufacturing
globalcorporation_124,344 Main Street,"['Plant_IEO', 'Warehouse_SVA']","['Supplier_ERH', 'Supplier_AFF', 'Supplier_TQB']",India,548987,Automotive
globalcorporation_187,100 Main Street,"['Plant_EFC', 'Warehouse_ZJJ']","['Supplier_TAC', 'Supplier_WSJ', 'Supplier_MDS']",Germany,983745,Energy
GlobalCorp_185,523 Main Street,"['Plant_QPZ', 'Warehouse_EGK']","['Supplier_SXF', 'Supplier_NZT', 'Supplier_GOY']",UK,897233,Pharmaceuticals
GlobalCorp_118,696 Main Street,"['Plant_CBH', 'Warehouse_SGM']","['Supplier_BDT', 'Supplier_AWU', 'Supplier_NPW']",Australia,548352,Manufacturing
GlobalCorp_59,806 Main Street,"['Plant_BGO', 'Warehouse_OYN']","['Supplier_BGI', 'Supplier_GTO', 'Supplier_TZG']",France,984276,Technology
Corp_BTNARX,282 Street_YZL Ave,"['Plant_SGX', 'Warehouse_PYP']","['Supplier_KCM', 'Supplier_PNW', 'Supplier_DPU']",Japan,990012,Manufacturing
globalcorporation_187,100 Main Street,"['Plant_GSK', 'Warehouse_THA']","['Supplier_WHD', 'Supplier_KIV', 'Supplier_UVN']",Germany,983745,Energy
GlobalCorp_84,77 Main Street,"['Plant_BDM', 'Warehouse_CFV']","['Supplier_DPR', 'Supplier_GYF', 'Supplier_RRH']",India,862029,Manufacturing
globalcorporation_59,806 Main Street,"['Plant_SXR', 'Warehouse_NRI']","['Supplier_CUC', 'Supplier_WNV', 'Supplier_LID']",France,984276,Technology
GlobalCorp_86,583 Main Street,"['Plant_AHJ', 'Warehouse_DAE']","['Supplier_MOT', 'Supplier_ERJ', 'Supplier_PQJ']",USA,760668,Technology
GlobalCorp_163,615 Main Street,"['Plant_DIH', 'Warehouse_LJA']","['Supplier_ULS', 'Supplier_AAU', 'Supplier_JQQ']",Canada,440594,Pharmaceuticals
Corp_HHHCEP,88 Street_EGP Ave,"['Plant_YNZ', 'Warehouse_KNU']","['Supplier_OQX', 'Supplier_BDT', 'Supplier_CTJ']",USA,389956,Retail
GlobalCorp_19,95 Main Street,"['Plant_AGG', 'Warehouse_EJB']","['Supplier_UDE', 'Supplier_XCJ', 'Supplier_TVI']",Australia,505102,Automotive
GlobalCorp_7,227 Main Street,"['Plant_UVO', 'Warehouse_VUH']","['Supplier_VWD', 'Supplier_OOH', 'Supplier_KJE']",Australia,569477,Technology
globalcorporation_12,755 Main Street,"['Plant_SUC', 'Warehouse_ODD']","['Supplier_EDY', 'Supplier_DMG', 'Supplier_YGV']",France,033718,Technology
globalcorporation_100,877 Main Street,"['Plant_GOS', 'Warehouse_LXW']","['Supplier_WWZ', 'Supplier_XEG', 'Supplier_EWP']",UK,273133,Manufacturing
GlobalCorp_130,76 Main Street,"['Plant_ADQ', 'Warehouse_ZHS']","['Supplier_XVK', 'Supplier_IKU', 'Supplier_JNN']",Germany,525954,Retail
GlobalCorp_195,423 Main Street,"['Plant_MTP', 'Warehouse_GLM']","['Supplier_GIV', 'Supplier_PRM', 'Supplier_IWG']",Canada,132210,Pharmaceuticals
Corp_QBEXVN,770 Street_MCX Ave,"['Plant_XFL', 'Warehouse_JLR']","['Supplier_UOK', 'Supplier_ONH', 'Supplier_QGZ']",Australia,360990,Energy
GlobalCorp_115,19 Main Street,"['Plant_ZHM', 'Warehouse_GNE']","['Supplier_RBV', 'Supplier_UMR', 'Supplier_GUZ']",UK,450447,Pharmaceuticals
GlobalCorp_168,265 Main Street,"['Plant_AJB', 'Warehouse_RTB']","['Supplier_MXE', 'Supplier_OME', 'Supplier_RSR']",USA,782376,Technology
GlobalCorp_191,948 Main Street,"['Plant_HST', 'Warehouse_TYM']","['Supplier_NVA', 'Supplier_VVX', 'Supplier_NEL']",USA,297832,Automotive
GlobalCorp_186,189 Main Street,"['Plant_NIB', 'Warehouse_EXB']","['Supplier_CVG', 'Supplier_GQN', 'Supplier_KVF']",France,856148,Retail
GlobalCorp_122,578 Main Street,"['Plant_TMW', 'Warehouse_GVE']","['Supplier_CYQ', 'Supplier_TNB', 'Supplier_XXM']",Australia,855447,Energy
GlobalCorp_54,397 Main Street,"['Plant_DVC', 'Warehouse_DLP']","['Supplier_CEN', 'Supplier_FVO', 'Supplier_RDL']",UK,461906,Energy
GlobalCorp_27,230 Main Street,"['Plant_ZAF', 'Warehouse_FIH']","['Supplier_RIN', 'Supplier_PWX', 'Supplier_BHW']",Japan,975536,Manufacturing
Corp_RVYITB,459 Street_QFS Ave,"['Plant_GLV', 'Warehouse_CXX']","['Supplier_WIT', 'Supplier_JXK', 'Supplier_EJS']",Canada,030571,Retail
GlobalCorp_107,417 Main Street,"['Plant_JUE', 'Warehouse_BJN']","['Supplier_SMM', 'Supplier_VVK', 'Supplier_SAZ']",France,980366,Manufacturing
GlobalCorp_34,926 Main Street,"['Plant_WQV', 'Warehouse_HPX']","['Supplier_NZG', 'Supplier_KCA', 'Supplier_DMZ']",Australia,614317,Retail
Corp_QIILZE,32 Street_KMA Ave,"['Plant_UBG', 'Warehouse_MZR']","['Supplier_JXD', 'Supplier_PCI', 'Supplier_OLL']",India,981505,Manufacturing
GlobalCorp_134,237 Main Street,"['Plant_WUD', 'Warehouse_THK']","['Supplier_FIE', 'Supplier_NOL', 'Supplier_EVU']",Germany,207913,Retail
GlobalCorp_198,913 Main Street,"['Plant_QKS', 'Warehouse_DYA']","['Supplier_MAA', 'Supplier_AUX', 'Supplier_SJF']",Australia,249693,Manufacturing
globalcorporation_9,483 Main Street,"['Plant_EYZ', 'Warehouse_CNF']","['Supplier_TKG', 'Supplier_FOE', 'Supplier_MIY']",France,241883,Energy
GlobalCorp_188,768 Main Street,"['Plant_PJT', 'Warehouse_TAO']","['Supplier_NID', 'Supplier_BKO', 'Supplier_MQZ']",Canada,289239,Manufacturing
Corp_BMYTTR,125 Street_RBX Ave,"['Plant_NQT', 'Warehouse_IKW']","['Supplier_KGS', 'Supplier_XAW', 'Supplier_PAQ']",India,106409,Retail
Corp_DJENIN,959 Street_UQJ Ave,"['Plant_SEX', 'Warehouse_SWK']","['Supplier_WRM', 'Supplier_AED', 'Supplier_BDE']",USA,479915,Technology
GlobalCorp_11,206 Main Street,"['Plant_CKH', 'Warehouse_CCQ']","['Supplier_EZP', 'Supplier_BCN', 'Supplier_YEQ']",India,155513,Technology
GlobalCorp_96,14 Main Street,"['Plant_IDB', 'Warehouse_MTT']","['Supplier_FUG', 'Supplier_SDC', 'Supplier_MFP']",Germany,216859,Technology
GlobalCorp_60,49 Main Street,"['Plant_NCB', 'Warehouse_CCO']","['Supplier_FUG', 'Supplier_JJB', 'Supplier_DDU']",Canada,135415,Pharmaceuticals
Corp_HYYCXU,668 Street_JWM Ave,"['Plant_MOA', 'Warehouse_RIO']","['Supplier_KVW', 'Supplier_ZAG', 'Supplier_JMC']",France,476993,Manufacturing
Corp_CLQWBX,955 Street_ORN Ave,"['Plant_IGN', 'Warehouse_VEZ']","['Supplier_PRJ', 'Supplier_XYV', 'Supplier_YHI']",USA,803462,Manufacturing
GlobalCorp_54,397 Main Street,"['Plant_GZJ', 'Warehouse_NYG']","['Supplier_SKT', 'Supplier_ZCQ', 'Supplier_FKN']",UK,461906,Energy
globalcorporation_58,983 Main Street,"['Plant_OCM', 'Warehouse_ZZT']","['Supplier_LEQ', 'Supplier_ZWC', 'Supplier_ZNO']",UK,385355,Manufacturing
GlobalCorp_38,430 Main Street,"['Plant_WNY', 'Warehouse_TZY']","['Supplier_SUD', 'Supplier_IVF', 'Supplier_FLP']",France,282542,Pharmaceuticals
Corp_BXYUSX,139 Street_BOL Ave,"['Plant_UDC', 'Warehouse_YPZ']","['Supplier_QJR', 'Supplier_BGO', 'Supplier_AXQ']",Australia,593998,Manufacturing
GlobalCorp_198,913 Main Street,"['Plant_VOJ', 'Warehouse_TOJ']","['Supplier_HGJ', 'Supplier_THD', 'Supplier_YFZ']",Australia,249693,Manufacturing
Corp_GJKFWJ,194 Street_YNT Ave,"['Plant_OSF', 'Warehouse_POY']","['Supplier_JIG', 'Supplier_XQY', 'Supplier_NEA']",UK,409633,Retail
Corp_RLNKZU,331 Street_BEO Ave,"['Plant_ZLC', 'Warehouse_YZM']","['Supplier_BQQ', 'Supplier_EDF', 'Supplier_GKN']",Australia,828554,Pharmaceuticals
Corp_JUWMAZ,486 Street_UVR Ave,"['Plant_HLX', 'Warehouse_WQL']","['Supplier_HLN', 'Supplier_RPN', 'Supplier_IEP']",France,298292,Retail
Corp_FCUHCL,375 Street_BBI Ave,"['Plant_COK', 'Warehouse_CFO']","['Supplier_ZSN', 'Supplier_YPP', 'Supplier_SYB']",Japan,500813,Automotive
globalcorporation_118,696 Main Street,"['Plant_KRM', 'Warehouse_QVV']","['Supplier_IJX', 'Supplier_BYT', 'Supplier_YEO']",Australia,548352,Manufacturing
Corp_RBINAJ,625 Street_DTV Ave,"['Plant_IPJ', 'Warehouse_FQA']","['Supplier_KNJ', 'Supplier_XZN', 'Supplier_XDX']",UK,993234,Automotive
Corp_NGOMTN,410 Street_JDT Ave,"['Plant_HQX', 'Warehouse_GGE']","['Supplier_LZS', 'Supplier_TMN', 'Supplier_EHX']",Australia,967277,Pharmaceuticals
GlobalCorp_64,77 Main Street,"['Plant_KZK', 'Warehouse_JAX']","['Supplier_RAY', 'Supplier_UGJ', 'Supplier_CCS']",UK,737489,Technology
GlobalCorp_80,43 Main Street,"['Plant_LLH', 'Warehouse_THS']","['Supplier_GGP', 'Supplier_RUR', 'Supplier_EMD']",Japan,578007,Automotive
Corp_RRWZNO,345 Street_RTK Ave,"['Plant_QVB', 'Warehouse_JJX']","['Supplier_KWJ', 'Supplier_HTP', 'Supplier_KLX']",India,001109,Manufacturing
globalcorporation_148,579 Main Street,"['Plant_GVA', 'Warehouse_VBZ']","['Supplier_OSJ', 'Supplier_EHH', 'Supplier_CIU']",Japan,438423,Manufacturing
Corp_OHDKVW,60 Street_KZT Ave,"['Plant_XXN', 'Warehouse_PST']","['Supplier_IYQ', 'Supplier_TFU', 'Supplier_RKZ']",Japan,911235,Retail
globalcorporation_71,632 Main Street,"['Plant_UFE', 'Warehouse_FVN']","['Supplier_XTQ', 'Supplier_GLJ', 'Supplier_GTY']",Canada,897780,Energy
Corp_UQHJWT,581 Street_TSY Ave,"['Plant_DTP', 'Warehouse_DSA']","['Supplier_BIN', 'Supplier_ZLC', 'Supplier_WQZ']",USA,525290,Retail
Corp_YUYMIM,140 Street_WDD Ave,"['Plant_ZVK', 'Warehouse_JAX']","['Supplier_RRZ', 'Supplier_TVA', 'Supplier_ZBH']",Germany,468849,Technology
Corp_GAZEJU,69 Street_MAW Ave,"['Plant_SML', 'Warehouse_UFA']","['Supplier_YQY', 'Supplier_BUF', 'Supplier_MMI']",USA,050260,Retail
Corp_RNQQGH,924 Street_GPE Ave,"['Plant_XVF', 'Warehouse_ITC']","['Supplier_AZS', 'Supplier_RQM', 'Supplier_INH']",Australia,130828,Manufacturing
GlobalCorp_50,562 Main Street,"['Plant_RYV', 'Warehouse_WCC']","['Supplier_SPR', 'Supplier_RAI', 'Supplier_VPC']",Canada,775687,Retail
GlobalCorp_85,499 Main Street,"['Plant_GCD', 'Warehouse_LZW']","['Supplier_ROK', 'Supplier_CLU', 'Supplier_PKG']",India,138284,Technology
Corp_RFEQOO,365 Street_RKV Ave,"['Plant_KVT', 'Warehouse_OYA']","['Supplier_ZWO', 'Supplier_LGV', 'Supplier_SGV']",UK,692834,Manufacturing
globalcorporation_87,571 Main Street,"['Plant_ZSR', 'Warehouse_VIQ']","['Supplier_NFV', 'Supplier_ZTS', 'Supplier_URD']",UK,565580,Automotive
GlobalCorp_180,744 Main Street,"['Plant_ILM', 'Warehouse_BAX']","['Supplier_JME', 'Supplier_VJT', 'Supplier_KLZ']",Canada,056808,Technology
GlobalCorp_140,605 Main Street,"['Plant_SJA', 'Warehouse_FIX']","['Supplier_BTF', 'Supplier_ZCG', 'Supplier_OWY']",Australia,987936,Energy
globalcorporation_132,74 Main Street,"['Plant_MYD', 'Warehouse_RPK']","['Supplier_TFL', 'Supplier_CHJ', 'Supplier_LCR']",USA,884874,Automotive
Corp_ABIMXN,657 Street_XLJ Ave,"['Plant_PML', 'Warehouse_MWO']","['Supplier_UZM', 'Supplier_GSV', 'Supplier_RCQ']",Germany,440345,Pharmaceuticals
GlobalCorp_179,550 Main Street,"['Plant_RJU', 'Warehouse_GKO']","['Supplier_FBI', 'Supplier_LNC', 'Supplier_WRP']",USA,764634,Retail
Corp_KVKAJL,101 Street_KXV Ave,"['Plant_MJM', 'Warehouse_WFG']","['Supplier_CUU', 'Supplier_PPP', 'Supplier_IHF']",Germany,543934,Pharmaceuticals
Corp_HSPCGD,838 Street_NJM Ave,"['Plant_XJR', 'Warehouse_ZWP']","['Supplier_VDB', 'Supplier_BFH', 'Supplier_WRA']",Japan,322711,Technology
GlobalCorp_156,622 Main Street,"['Plant_EHZ', 'Warehouse_WUG']","['Supplier_CHI', 'Supplier_BYD', 'Supplier_TKT']",Japan,571211,Manufacturing
Corp_GDJPXE,58 Street_EME Ave,"['Plant_QCN', 'Warehouse_AKM']","['Supplier_ANX', 'Supplier_TZF', 'Supplier_WPT']",UK,791644,Manufacturing
GlobalCorp_85,499 Main Street,"['Plant_OPG', 'Warehouse_LEG']","['Supplier_OUO', 'Supplier_UTK', 'Supplier_IQE']",India,138284,Technology
globalcorporation_188,768 Main Street,"['Plant_ITC', 'Warehouse_LMY']","['Supplier_TQP', 'Supplier_MVA', 'Supplier_LEL']",Canada,289239,Manufacturing
Corp_TLEEEL,305 Street_MEN Ave,"['Plant_TBE', 'Warehouse_VWL']","['Supplier_RBB', 'Supplier_TNA', 'Supplier_VCB']",Australia,939451,Manufacturing
GlobalCorp_65,421 Main Street,"['Plant_NGR', 'Warehouse_DHQ']","['Supplier_BMG', 'Supplier_MZA', 'Supplier_IHD']",UK,082671,Manufacturing
GlobalCorp_107,417 Main Street,"['Plant_LZG', 'Warehouse_ORR']","['Supplier_NMS', 'Supplier_OEX', 'Supplier_HGH']",France,980366,Manufacturing
GlobalCorp_28,865 Main Street,"['Plant_FVD', 'Warehouse_VLF']","['Supplier_UUD', 'Supplier_SFU', 'Supplier_FLM']",Japan,392783,Retail
GlobalCorp_49,25 Main Street,"['Plant_RJS', 'Warehouse_JSM']","['Supplier_YSN', 'Supplier_HXE', 'Supplier_NZT']",France,752791,Pharmaceuticals
GlobalCorp_168,265 Main Street,"['Plant_OJW', 'Warehouse_RUG']","['Supplier_AAZ', 'Supplier_MZT', 'Supplier_WSS']",USA,782376,Technology
Corp_PMMJPX,895 Street_ABN Ave,"['Plant_QIO', 'Warehouse_GHW']","['Supplier_DGS', 'Supplier_OPP', 'Supplier_UFW']",Japan,328478,Pharmaceuticals
GlobalCorp_16,624 Main Street,"['Plant_MDJ', 'Warehouse_LBS']","['Supplier_TUX', 'Supplier_RNF', 'Supplier_QZO']",France,392221,Retail
Corp_JOEAKR,493 Street_QZX Ave,"['Plant_OQF', 'Warehouse_NOE']","['Supplier_RJT', 'Supplier_LYW', 'Supplier_IZJ']",Germany,375140,Energy
Corp_LBULZM,51 Street_XFD Ave,"['Plant_YNV', 'Warehouse_WBI']","['Supplier_CFC', 'Supplier_VOA', 'Supplier_DZD']",Germany,184141,Pharmaceuticals
GlobalCorp_36,370 Main Street,"['Plant_IJS', 'Warehouse_DGU']","['Supplier_QHZ', 'Supplier_LTB', 'Supplier_CCO']",Germany,799263,Pharmaceuticals
Corp_AOUGAE,682 Street_SIR Ave,"['Plant_LIN', 'Warehouse_LVQ']","['Supplier_EVS', 'Supplier_HKH', 'Supplier_XCS']",India,928900,Retail
globalcorporation_10,981 Main Street,"['Plant_RKV', 'Warehouse_KPH']","['Supplier_UGP', 'Supplier_HDE', 'Supplier_VUH']",UK,437780,Energy
Corp_ZUIEVH,534 Street_KMA Ave,"['Plant_AXP', 'Warehouse_QXH']","['Supplier_BPN', 'Supplier_BVY', 'Supplier_NXO']",UK,509846,Pharmaceuticals
GlobalCorp_163,615 Main Street,"['Plant_MEG', 'Warehouse_GBN']","['Supplier_IBK', 'Supplier_DDN', 'Supplier_ZBT']",Canada,440594,Pharmaceuticals
GlobalCorp_28,865 Main Street,"['Plant_DIJ', 'Warehouse_TXV']","['Supplier_JXH', 'Supplier_DBP', 'Supplier_ZNP']",Japan,392783,Retail
globalcorporation_50,562 Main Street,"['Plant_GCL', 'Warehouse_MLQ']","['Supplier_DLX', 'Supplier_YGX', 'Supplier_RER']",Canada,775687,Retail
Corp_UGBMMS,695 Street_AKU Ave,"['Plant_VFK', 'Warehouse_GHT']","['Supplier_JTH', 'Supplier_POG', 'Supplier_ZCH']",Canada,819998,Energy
GlobalCorp_61,827 Main Street,"['Plant_REC', 'Warehouse_YXX']","['Supplier_CCL', 'Supplier_TBL', 'Supplier_SWA']",Canada,247437,Retail
GlobalCorp_43,605 Main Street,"['Plant_JSS', 'Warehouse_XTT']","['Supplier_ZEC', 'Supplier_SUI', 'Supplier_XGT']",France,531043,Retail
GlobalCorp_45,663 Main Street,"['Plant_ECD', 'Warehouse_HSR']","['Supplier_SQK', 'Supplier_OMA', 'Supplier_TJG']",Australia,068906,Energy
GlobalCorp_117,745 Main Street,"['Plant_FKF', 'Warehouse_RZV']","['Supplier_QTU', 'Supplier_YMG', 'Supplier_ICU']",France,070442,Energy
globalcorporation_63,401 Main Street,"['Plant_OTQ', 'Warehouse_FDR']","['Supplier_IAJ', 'Supplier_VZX', 'Supplier_VHZ']",UK,096322,Retail
GlobalCorp_59,806 Main Street,"['Plant_FIH', 'Warehouse_KAQ']","['Supplier_BOL', 'Supplier_UTG', 'Supplier_GCG']",France,984276,Technology
Corp_EHTHOA,802 Street_XLX Ave,"['Plant_GAW', 'Warehouse_AFR']","['Supplier_VHF', 'Supplier_ZFG', 'Supplier_OVY']",India,698145,Retail
Corp_KYTRUE,624 Street_EBW Ave,"['Plant_MPQ', 'Warehouse_HJI']","['Supplier_XOH', 'Supplier_KVY', 'Supplier_VAV']",Germany,050204,Retail
GlobalCorp_103,261 Main Street,"['Plant_BBJ', 'Warehouse_CZM']","['Supplier_JUR', 'Supplier_XKF', 'Supplier_WHH']",France,736745,Technology
globalcorporation_62,773 Main Street,"['Plant_LEB', 'Warehouse_UCI']","['Supplier_JYF', 'Supplier_URT', 'Supplier_FRR']",India,448212,Manufacturing
globalcorporation_99,302 Main Street,"['Plant_YPA', 'Warehouse_CJR']","['Supplier_BXL', 'Supplier_WSW', 'Supplier_GJO']",Germany,963301,Manufacturing
GlobalCorp_36,370 Main Street,"['Plant_ERJ', 'Warehouse_VLE']","['Supplier_AJA', 'Supplier_ROA', 'Supplier_QGC']",Germany,799263,Pharmaceuticals
Corp_VZCMGX,138 Street_AVW Ave,"['Plant_PZK', 'Warehouse_QUU']","['Supplier_ILI', 'Supplier_QHH', 'Supplier_QXN']",UK,135872,Manufacturing
globalcorporation_27,230 Main Street,"['Plant_DIL', 'Warehouse_LSO']","['Supplier_ZRJ', 'Supplier_DND', 'Supplier_RGU']",Japan,975536,Manufacturing
GlobalCorp_74,486 Main Street,"['Plant_FRY', 'Warehouse_OUN']","['Supplier_KFZ', 'Supplier_GMG', 'Supplier_QUK']",USA,497450,Automotive
globalcorporation_185,523 Main Street,"['Plant_TTJ', 'Warehouse_GDB']","['Supplier_QGE', 'Supplier_FCG', 'Supplier_RHT']",UK,897233,Pharmaceuticals
Corp_KPTEOW,219 Street_IFZ Ave,"['Plant_ULS', 'Warehouse_JTO']","['Supplier_TJF', 'Supplier_AMF', 'Supplier_KNQ']",Japan,013885,Pharmaceuticals
Corp_CRDAAN,329 Street_NVW Ave,"['Plant_AMV', 'Warehouse_BRW']","['Supplier_VRU', 'Supplier_OFX', 'Supplier_KON']",Japan,662692,Retail
GlobalCorp_128,792 Main Street,"['Plant_KSQ', 'Warehouse_DLI']","['Supplier_NCN', 'Supplier_KAS', 'Supplier_RIS']",India,461991,Technology
GlobalCorp_169,425 Main Street,"['Plant_SXI', 'Warehouse_XJN']","['Supplier_ZYP', 'Supplier_LYV', 'Supplier_KZN']",France,098090,Pharmaceuticals
GlobalCorp_191,948 Main Street,"['Plant_ONF', 'Warehouse_LPN']","['Supplier_JVY', 'Supplier_EDG', 'Supplier_PGN']",USA,297832,Automotive
GlobalCorp_140,605 Main Street,"['Plant_GVG', 'Warehouse_LVZ']","['Supplier_EIG', 'Supplier_KDK', 'Supplier_CDP']",Australia,987936,Energy
GlobalCorp_17,132 Main Street,"['Plant_TGE', 'Warehouse_OLJ']","['Supplier_SOQ', 'Supplier_LJA', 'Supplier_AUQ']",Japan,125362,Manufacturing
globalcorporation_17,132 Main Street,"['Plant_KXM', 'Warehouse_RHH']","['Supplier_SRV', 'Supplier_CQF', 'Supplier_UHX']",Japan,125362,Manufacturing
Corp_YFKBHO,278 Street_COM Ave,"['Plant_RYO', 'Warehouse_WDA']","['Supplier_DMU', 'Supplier_QAB', 'Supplier_PRD']",USA,921540,Retail
Corp_DDULHM,31 Street_CVT Ave,"['Plant_HOP', 'Warehouse_BBK']","['Supplier_KMR', 'Supplier_SEW', 'Supplier_JWB']",Canada,145807,Manufacturing
globalcorporation_76,62 Main Street,"['Plant_GYQ', 'Warehouse_OMF']","['Supplier_SLF', 'Supplier_ZKY', 'Supplier_BCU']",India,171460,Pharmaceuticals
globalcorporation_44,481 Main Street,"['Plant_WUC', 'Warehouse_LKL']","['Supplier_HHS', 'Supplier_JKM', 'Supplier_SVK']",USA,825781,Manufacturing
globalcorporation_98,502 Main Street,"['Plant_XWG', 'Warehouse_VRI']","['Supplier_IQR', 'Supplier_LGQ', 'Supplier_KRZ']",Australia,925541,Manufacturing
GlobalCorp_152,58 Main Street,"['Plant_IWE', 'Warehouse_QVW']","['Supplier_MIY', 'Supplier_SJF', 'Supplier_WMS']",India,663985,Automotive
GlobalCorp_161,571 Main Street,"['Plant_FYN', 'Warehouse_DXR']","['Supplier_RRN', 'Supplier_JDK', 'Supplier_HGB']",Japan,011006,Technology
GlobalCorp_3,292 Main Street,"['Plant_BOG', 'Warehouse_QIQ']","['Supplier_WAL', 'Supplier_YDF', 'Supplier_CQP']",Canada,470156,Retail
globalcorporation_82,808 Main Street,"['Plant_DGZ', 'Warehouse_HKN']","['Supplier_BHR', 'Supplier_CWE', 'Supplier_GYE']",Australia,888391,Pharmaceuticals
GlobalCorp_41,348 Main Street,"['Plant_YXB', 'Warehouse_GTF']","['Supplier_GZO', 'Supplier_YDI', 'Supplier_TSC']",India,884278,Manufacturing
globalcorporation_162,505 Main Street,"['Plant_DLW', 'Warehouse_WTM']","['Supplier_DLU', 'Supplier_TRT', 'Supplier_HCU']",Australia,196968,Automotive
GlobalCorp_3,292 Main Street,"['Plant_DGN', 'Warehouse_NNA']","['Supplier_HFR', 'Supplier_JHW', 'Supplier_AUB']",Canada,470156,Retail
GlobalCorp_198,913 Main Street,"['Plant_NNI', 'Warehouse_MAS']","['Supplier_BNI', 'Supplier_VYX', 'Supplier_MTW']",Australia,249693,Manufacturing
GlobalCorp_82,808 Main Street,"['Plant_GEN', 'Warehouse_VIW']","['Supplier_YNM', 'Supplier_IWF', 'Supplier_IMW']",Australia,888391,Pharmaceuticals
